x,u_initial,u_final
0.11075,0.6410475933044665,0.41914658568185803
0.11125,0.6434556001231794,0.4209622726362904
0.11175,0.6458572562948927,0.42277688583126594
0.11225,0.6482525381162294,0.42459041954427434
0.11275,0.6506414219467251,0.42640286803957883
0.11325,0.6530238842090608,0.4282142255681286
0.11375,0.6553999013892956,0.4300244863674718
0.11425,0.6577694500370995,0.4318336446616667
0.11475,0.6601325067659839,0.43364169466119346
0.11525,0.6624890482535325,0.4354486305628652
0.11575,0.6648390512416327,0.43725444654973844
0.11625,0.6671824925367034,0.4390591367910226
0.11675,0.6695193490099253,0.44086269544199014
0.11725000000000001,0.6718495975974683,0.4426651166438855
0.11775000000000001,0.6741732153007197,0.4444663945238341
0.11825000000000001,0.6764901791865109,0.44626652319474946
0.11875000000000001,0.6788004663873436,0.4480654967552419
0.11925000000000001,0.6811040541016159,0.44986330928952506
0.11975000000000001,0.6834009195938471,0.451659954867323
0.12025,0.6856910401949019,0.4534554275437759
0.12075,0.6879743933022147,0.4552497213593462
0.12125,0.6902509563800122,0.4570428303397239
0.12175,0.6925207069595357,0.45883474849573047
0.12225,0.6947836226392635,0.460625469823224
0.12275,0.6970396810851311,0.4624149883030021
0.12325,0.699288860030753,0.4642032979007054
0.12375,0.7015311372776406,0.4659903925667202
0.12425,0.7037664906954229,0.4677762662360801
0.12475,0.7059948982220641,0.46956091282836804
0.12525,0.7082163378640813,0.4713443262476174
0.12575,0.7104307876967626,0.4731265003822123
0.12625,0.7126382258643816,0.4749074291047871
0.12675,0.7148386305804151,0.4766871062721264
0.12725,0.7170319801277568,0.4784655257250633
0.12775,0.7192182528589321,0.4802426812883784
0.12825,0.7213974271963121,0.4820185667706971
0.12875,0.7235694816323253,0.4837931759643863
0.12925,0.7257343947296717,0.485566502645452
0.12975,0.727892145121533,0.4873385405734343
0.13025,0.7300427115117838,0.48910928349130334
0.13075,0.7321860726752021,0.49087872512535397
0.13125,0.7343222074576787,0.4926468591851
0.13175,0.7364510947764256,0.4944136793631679
0.13225,0.7385727136201843,0.49617917933518935
0.13275,0.7406870430494334,0.4979433527596946
0.13325,0.7427940621965953,0.4997061932780032
0.13375,0.744893750266241,0.5014676945141164
0.13425,0.7469860865352976,0.5032278500746062
0.13475,0.7490710503532505,0.5049866535485071
0.13525,0.7511486211423488,0.5067440985072037
0.13575,0.7532187783978073,0.5085001785043202
0.13625,0.7552815016880097,0.5102548870756086
0.13675,0.75733677065471,0.5120082177388361
0.13725,0.7593845650132329,0.5137601639936711
0.13775,0.7614248645526752,0.5155107193215702
0.13825,0.7634576491361041,0.5172598771856627
0.13875,0.7654828987007565,0.5190076310306361
0.13925,0.7675005932582363,0.5207539742826194
0.13975,0.7695107128947135,0.5224989003490677
0.14025,0.7715132377711182,0.5242424026186432
0.14075000000000001,0.7735081481233388,0.5259844744610991
0.14125000000000001,0.7754954242624152,0.5277251092271589
0.14175000000000001,0.7774750465747344,0.529464300248399
0.14225000000000002,0.7794469955222231,0.5312020408371269
0.14275000000000002,0.7814112516425417,0.5329383242862618
0.14325000000000002,0.7833677955492749,0.5346731438692119
0.14375000000000002,0.7853166079321244,0.5364064928397526
0.14425,0.7872576695570987,0.5381383644319033
0.14475,0.7891909612667033,0.5398687518598042
0.14525,0.7911164639801296,0.5415976483175913
0.14575,0.793034158693443,0.543325046979271
0.14625,0.7949440264797708,0.5450509409985942
0.14675,0.7968460484894894,0.546775323508931
0.14725,0.7987402059504088,0.5484981876231404
0.14775,0.8006264801679603,0.5502195264334436
0.14825,0.8025048525253785,0.5519393330112958
0.14875,0.8043753044838864,0.5536576004072543
0.14925,0.8062378175828786,0.5553743216508484
0.14975,0.8080923734401025,0.5570894897504494
0.15025,0.8099389537518408,0.5588030976931362
