x,u_initial,u_final,u_analytical
0.00025,0.0015707950348670906,0.0000931053765780656,0.15488281546757132
0.00075,0.004712369601488434,0.0002793561748098626,0.15177837367788297
0.00125,0.007853897658924271,0.00046562123543577796,0.1486724338969214
0.00175,0.010995348201560961,0.000651891953477687,0.14556502677906138
0.0022500000000000003,0.014136690224549917,0.0008381654250239587,0.14245618299315183
0.00275,0.017277892724113557,0.0010244404925075672,0.13934593322223024
0.0032500000000000003,0.020418924697851382,0.0012107165996510234,0.1362343081632013
0.00375,0.02355975514504589,0.001396993432417293,0.13312133852655084
0.00425,0.026700353066968573,0.001583270791576311,0.13000705503603546
0.00475,0.02984068746718585,0.0017695485405324028,0.12689148842836975
0.00525,0.03298072735186501,0.00195582658075474,0.12377466945294142
0.00575,0.036120441730080055,0.002142104838731268,0.12065662887149854
0.00625,0.039259799614117644,0.0023283832583521286,0.11753739745783666
0.00675,0.04239877001978286,0.0025146617961259382,0.11441700599751628
0.00725,0.045537321966705055,0.0027009404179997552,0.11129548528753652
0.00775,0.048675424478643606,0.002887219097147674,0.10817286613604833
0.00825,0.05181304658379361,0.003073497812376139,0.10504917936204518
0.00875,0.054950157315091605,0.0032597765469395044,0.10192445579504958
0.00925,0.05808672571052117,0.0034460552876389165,0.09879872627482342
0.00975,0.06122272081341855,0.003632334024123308,0.09567202165105823
0.01025,0.0643581116727781,0.0038186127483385997,0.09254437278306106
0.010750000000000001,0.06749286734355787,0.004004891454088216,0.08941581053946929
0.01125,0.07062695688698492,0.004191170136678973,0.08628636579792301
0.01175,0.07376034937086075,0.0043774487926335716,0.08315606944478153
0.01225,0.07689301386986656,0.004563727419455766,0.08002495237480918
0.012750000000000001,0.08002491946586844,0.004750006015437782,0.07689304549086118
0.01325,0.08315603524822254,0.004936284579501934,0.07376037970359717
0.01375,0.08628633031408021,0.0051225631110700665,0.07062698593116684
0.01425,0.08941577376869289,0.005308841609955898,0.06749289509889556
0.014750000000000001,0.09254433472571705,0.005495120076276273,0.06435813813900028
0.01525,0.09567198230751914,0.0056813985103780626,0.06122274599026178
0.01575,0.09879868564548021,0.0058676769127780385,0.05808674959773654
0.01625,0.10192441388030059,0.006053955284113637,0.054950179912446
0.01675,0.1050491361623045,0.006240233625102724,0.05181306789106135
0.01725,0.10817282165174459,0.0064265119365109445,0.04867544449561484
0.017750000000000002,0.11129543951910609,0.0066127902191253736,0.04553734069318445
0.01825,0.11441695894541129,0.006799068473733433,0.04239878745558292
0.01875,0.11753734912252371,0.0069853467011062355,0.039259815759069394
0.01925,0.12065657925345205,0.007171624901985582,0.03612045658402105
0.01975,0.12377461855265422,0.007357903077074043,0.03298074091464864
0.02025,0.12689143624634108,0.007544181227027546,0.02984069973868137
0.02075,0.13000700157278033,0.007730459352450094,0.026700364047051756
0.02125,0.1331212837826,0.007916737453890215,0.023559764833608367
0.021750000000000002,0.136234252139092,0.008103015531838863,0.02041893309480064
0.02225,0.13934587591851536,0.008289293586728445,0.017277899829363615
0.02275,0.14245612441039956,0.00847557161893278,0.01413669603803331
0.02325,0.14556496691784782,0.008661849628767872,0.01099535272321766
0.02375,0.14867237275783943,0.008848127616493258,0.00785390088871008
0.02425,0.15177831126153346,0.009034405582313757,0.004712371539373696
0.02475,0.15488275177457073,0.009220683526381723,0.0015707956808300152
0.02525,0.1579856636573766,0.009406961448799406,-0.001570795680832879
0.025750000000000002,0.16108701628546362,0.009593239349621566,-0.004712371539373451
0.02625,0.16418677904973336,0.009779517228858205,-0.007853900888712498
0.02675,0.16728492135677875,0.009965795086477368,-0.010995352723217415
0.02725,0.17038141262918602,0.010152072922407922,-0.014136696038033065
0.02775,0.17347622230583637,0.010338350736542368,-0.017277899829366034
0.02825,0.1765693198422078,0.010524628528739578,-0.020418933094800393
0.02875,0.17966067471067626,0.010710906298827465,-0.023559764833610785
0.02925,0.18275025640081732,0.010897184046605578,-0.026700364047054174
0.029750000000000002,0.1858380344197069,0.011083461771847564,-0.02984069973868113
0.03025,0.18892397829222263,0.011269739474303575,-0.03298074091465106
0.03075,0.19200805756134431,0.01145601715370249,-0.036120456584020806
0.03125,0.1950902417884547,0.01164229480975401,-0.03925981575906915
0.03175,0.19817050055363972,0.011828572442150707,-0.042398787455585785
0.03225,0.20124880345598892,0.012014850050569839,-0.0455373406931842
0.03275,0.20432512011389548,0.012201127634675112,-0.048675444495617254
0.03325,0.2073994201653559,0.012387405194118292,-0.05181306789106421
0.03375,0.2104716732682698,0.012573682728540654,-0.05495017991244575
0.03425,0.21354184910073937,0.01275996023757437,-0.058086749597738956
0.03475,0.21660991736136867,0.01294623772084377,-0.061222745990261535
0.035250000000000004,0.2196758477695626,0.013132515177966455,-0.06435813813900003
0.035750000000000004,0.22273961006582574,0.013318792608554344,-0.06749289509889797
0.03625,0.22580117401206112,0.013505070012214604,-0.0706269859311666
0.03675,0.22886050939186867,0.01369134738855048,-0.07376037970359958
0.03725,0.23191758601084325,0.013877624737162069,-0.07689304549086094
0.03775,0.2349723736968728,0.01406390205764697,-0.08002495237480894
0.03825,0.23802484230043616,0.014250179349600874,-0.08315606944478438
0.03875,0.24107496169490056,0.014436456612618095,-0.08628636579792276
0.03925,0.24412270177681888,0.01462273384629202,-0.08941581053946904
0.03975,0.24716803246622704,0.01480901105021552,-0.0925443727830639
0.04025,0.2502109237069404,0.014995288223981268,-0.095672021651058
0.04075,0.25325134546685113,0.01518156536718203,-0.09879872627482583
0.04125,0.2562892677382238,0.015367842479410929,-0.10192445579504934
