x,u_initial,u_final
-0.9875,0.2303751372018752,0.4430961659164726
-0.9625,0.1912464054107072,0.4523778812546532
-0.9375,0.15247990906773493,0.46163804932614566
-0.9125,0.11431465651408103,0.47087521304916824
-0.8875,0.0769859492229731,0.48008783529069043
-0.8625,0.04072393108791563,0.48927429277206463
-0.8375,0.005752169509055901,0.4984328687650742
-0.8125,-0.02771372297418165,0.5075617150289025
-0.7875,-0.059467418006099296,0.5166589259420687
-0.7625,-0.08931314349765018,0.5257224555380333
-0.7375,-0.117066890626468,0.5347495550517394
-0.7124999999999999,-0.1425575483124463,0.5437395708325201
-0.6875,-0.16562795817444692,0.5526879522158905
-0.6625,-0.1861358834639811,0.561583135431661
-0.6375,-0.20395488600206166,0.5704773663531486
-0.6125,-0.21897510571262152,0.5792244367457914
-0.5874999999999999,-0.23110393794641546,0.5878997868057017
-0.5625,-0.24026660441947587,0.5977810322614054
-0.5375,-0.2464066142461007,0.6025133468038186
-0.5125,-0.2494861122239489,0.5021050051151088
-0.48749999999999993,-0.24948611222394945,0.0010870307199857638
-0.4625,-0.2464066142461018,-0.1054379106814679
-0.4375,-0.24026660441947692,-0.09673182388652417
-0.4125,-0.23110393794641643,-0.08803920065765661
-0.38749999999999996,-0.21897510571262246,-0.07928393690104749
-0.36249999999999993,-0.2039548860020625,-0.07047534172441056
-0.3374999999999999,-0.18613588346398183,-0.06161680934323688
-0.3125,-0.16562795817444761,-0.05271161799359906
-0.2875,-0.1425575483124468,-0.04376278913009046
-0.26249999999999996,-0.11706689062646845,-0.034773135623496564
-0.23749999999999993,-0.08931314349765042,-0.02574531882507691
-0.2124999999999999,-0.05946741800609939,-0.016681951840491507
-0.1875,-0.027713722974181718,-0.0075858173486802365
-0.16249999999999998,0.0057521695090560114,0.0015398568791403333
-0.13749999999999996,0.040723931087915916,0.010696184083608748
-0.11249999999999993,0.07698594922297351,0.0198813820005252
-0.08749999999999991,0.11431465651408161,0.029093191505370375
-0.0625,0.15247990906773548,0.038329741083960346
-0.03749999999999998,0.19124640541070792,0.04758939013932745
-0.012499999999999956,0.23037513720187613,0.05687063640103911
0.012499999999999956,0.26962486279812375,0.06617207464896326
0.03750000000000009,0.308753594589292,0.0754923761717654
0.0625,0.34752009093226427,0.08483027658094187
0.08750000000000013,0.3856853434859185,0.09418456741409391
0.11250000000000004,0.42301405077702664,0.10355408972062816
0.13749999999999996,0.45927606891208406,0.11293772881933908
0.1625000000000001,0.4942478304909445,0.12233440981591774
0.1875,0.5277137229741821,0.13174309364967463
0.21250000000000013,0.5594674180061,0.14116277353066634
0.23750000000000004,0.5893131434976508,0.15059247167866183
0.2625000000000002,0.617066890626469,0.1600312363042714
0.2875000000000001,0.6425575483124472,0.16947813878979298
0.3125,0.6656279581744479,0.17893227103792647
0.33750000000000013,0.6861358834639825,0.18839274296318015
0.36250000000000004,0.7039548860020628,0.19785868010508223
0.3875000000000002,0.7189751057126228,0.20732922134511678
0.4125000000000001,0.7311039379464168,0.21680351671116416
0.4375,0.7402666044194772,0.22628072525448845
0.46250000000000013,0.7464066142461021,0.23576001298518418
0.48750000000000004,0.749486112223948,0.24524055085260352
0.5125000000000002,0.7494861122239462,0.25472151275768173
0.5375000000000001,0.7464066142460987,0.2642020735843173
0.5625,0.7402666044194739,0.2736814072370502
0.5875000000000001,0.7311039379464135,0.28315868467225086
0.6125,0.7189751057126196,0.29263307190988136
0.6375000000000002,0.7039548860020597,0.3021037280126414
0.6625000000000001,0.6861358834639791,0.3115698030188956
0.6875,0.6656279581744451,0.32103043581517215
0.7125000000000001,0.6425575483124443,0.3304847519331442
0.7375,0.6170668906264661,0.3399318612548633
0.7625000000000002,0.5893131434976481,0.34937085560864267
0.7875000000000001,0.5594674180060972,0.3588008062364873
0.8125,0.5277137229741797,0.3682207611123625
0.8375000000000001,0.494247830490942,0.3776297420888212
0.8625,0.4592760689120824,0.3870267418473151
0.8875000000000002,0.4230140507770247,0.3964107206244025
0.9125000000000001,0.385685343485917,0.4057806026820113
0.9375,0.34752009093226316,0.4151352724847295
0.9625000000000001,0.30875359458929064,0.42447357053849133
0.9875,0.26962486279812287,0.433794288844099
